PC1,PC2,PC3,cluster
0.07955886642905893,0.9480942967872279,-0.5508866618105679,2
1.6698367093545088,-0.4078867009931506,0.22997912584577618,3
-0.40986166624290155,-0.8826745430511083,0.4759907689242056,4
1.1435778016892317,0.07073556545887766,0.3315149105961345,3
1.5626953138980813,-0.8852421556104955,-0.05578117199689493,3
-1.340185213446672,0.37360484982564146,-0.019929835346051278,1
-0.16017853079373143,0.7794330117162868,-0.7860469065439919,2
-1.4586206410893905,0.339177893046798,0.2856730199046137,1
-0.6460303888526165,-1.1630721856865607,0.400484771190415,4
1.6147578193583987,-1.0252263197963372,0.004671653854515817,3
1.224073763471534,0.13751137098301014,0.10185090662978091,3
-1.085088991654064,0.5607679438865707,0.21373594573471943,1
0.30172238256251516,1.1488303191089588,-0.14428360722666356,2
-1.39819502873813,0.45033936487427106,0.538744219123205,1
0.3479963837617075,1.3073156380391189,-0.1600341985692645,2
-1.2854797466333576,0.8890926389512412,0.8944639016821709,1
2.551023680064168,-0.7508599738249462,0.3884629580989029,3
-0.89992197525854,-1.2905104651268802,-0.3684500115223046,4
1.6599325127249744,-0.5226445746660454,0.599947021536209,3
-1.3647521011200163,0.4385279689033189,0.3285433015101245,1
0.11905135120806667,1.3840158531489157,-0.3035564158759728,2
-1.4102350210378678,0.6680654311187693,-0.12075331009644838,1
0.997312321113385,0.4309924375225345,0.22871814990981493,3
2.5918678166202795,-0.3587831930501759,-0.8241066184598582,0
-0.09887177888253892,0.9395146562634721,-0.6877992072658972,2
0.27365928501618697,1.1066383551300887,-0.26347030131261484,2
-0.8743378854259035,-0.9307346563931171,0.04932187110134939,4
-1.1725008892471502,0.7160672968758619,0.25380346882091176,1
0.26808498201375164,1.449900248654292,-0.27070571824926465,2
-1.3119225479799126,0.40099223361691494,0.2380421030969141,1
0.1784442524956704,1.4620604793508276,-0.20093599248258176,2
0.2253214594899522,1.3270156084052378,-0.6161199356348968,2
0.20930110893056428,1.1417380542253956,0.05779353135735496,2
2.926666290964944,-1.0039901036890464,-0.7759996840576355,0
-1.4098485099719895,0.6050051323080736,0.6623218304209044,1
2.080318059687595,-0.7661917063412513,-0.07232315315457018,3
-1.1352009969405794,0.6053357539635773,0.17699562704363309,1
2.899228004926438,-0.41142709937782684,-0.009393713972737028,0
-1.1332010853635064,-1.2109633280784873,-0.30644438900233506,4
-0.963206565050182,-1.204834584202596,0.03483955407716621,4
-1.2596036514556757,-0.9845774023396134,0.00875503923353449,4
-1.4479999207679621,0.4076796762584066,0.3056089803566551,1
0.46804974796189713,1.2995074303948022,-0.013116728355765939,2
0.037887084215203044,1.308355932281277,-0.22574553974287903,2
-0.5172258341996796,-0.6821996975370285,0.2817063869815447,4
-0.9624187434481094,0.989153487796559,0.4019019269835062,1
-1.1840690590546235,0.4095660125740834,0.8813823532708651,1
-1.7523202759085603,-2.021508215904933,-0.42623964754932325,4
-0.9549947203145882,0.5341655466242405,0.5271473299030365,1
-1.2852823386534968,0.49511283894969793,-0.16772898210391993,1
-1.3127071277542885,-1.452865117736752,-0.5198389316909433,4
-1.1827350450323055,0.6219982285789887,0.684835267588894,1
0.18160858446925002,1.28809263059569,-0.21303583814644295,2
-0.9607280963601554,0.6965258478893854,0.27481257548571664,1
2.9502825702222553,-0.7469379961956109,0.1321134432872954,0
-1.2907471712545355,-1.3146936745086641,-0.41744335664651266,4
-1.2094916461691603,-1.02914521241662,0.04549535792462095,4
2.329293059754634,-0.628288209828228,0.050743515673576656,0
-0.8931397838181488,-1.2398846975566669,-0.26559463140930606,4
-1.511530722584365,-1.3869157149105238,-0.5275949450216155,4
-1.4472866761854235,-1.5435538547113818,-0.3210285168809579,4
2.6529798723118234,-0.64952820952113,0.44051201464035833,0
-1.333075672878927,-1.492370644680293,-0.3904176721277606,4
0.014491226612259503,1.055613970650937,-0.5323622037307556,2
1.9955251895434998,-0.753563544828636,0.547849764643104,3
-1.1693875678770802,-1.2618753388196993,-0.6243380030921437,4
1.2962763938441653,-0.19252966856302323,0.4987747647560659,3
0.3293331147763128,1.386013067611044,-0.3106370609313056,2
1.8407783273743776,-0.6276964080701128,-0.06771468355888866,3
-0.644205489469462,-0.8561039500573226,0.5809539975144145,4
1.7726783230164826,-0.08842018521677858,-0.25796578292894956,3
-1.151037892717704,1.0389236543660667,0.7778550386969112,1
-1.0517666940936157,0.6181521197292548,0.7562586702643976,1
1.558947870962768,-0.1320684897098816,0.3193373768936568,3
-1.368330252121491,0.838792383708824,0.42685425013455097,1
2.4310125695338276,-0.2875483574395462,-0.25547079864971034,0
0.3997816917030539,1.1103186426555791,-0.16348347726217688,2
0.15421881452070904,1.358203286284093,-0.30171459612214246,2
0.08139163385693685,1.403392135056819,-0.19935199397629907,2
-0.9976841188541148,-1.2341343610485092,-0.48437691754087925,4
-1.273677711769123,0.4735670025470762,0.0852458256240525,1
-0.2099905425111116,1.2038367425788135,-0.3295897561179001,2
0.2168016047756946,1.1290233118512776,-0.0929455114088374,2
-1.1268150918808253,-1.5905244326517023,-0.2841885986459564,4
-1.0405135055875487,0.8635513000835513,0.1540092643796388,1
3.298894594094461,-0.22990216662960083,-0.08917190018482193,0
-1.1188523847233902,0.837397031852911,0.09744562613819613,1
2.0247341476093728,-0.11772087253428687,-0.04279444768895706,3
1.6207073327224477,-0.30836552960521335,0.737208043549642,3
-0.9449542115245056,-1.106437144670301,-0.5978974515166713,4
-0.028516021178026638,1.4590026812013166,-0.5398224690163655,2
0.4390072634354958,1.322865028911813,-0.15411957153801223,2
-1.1118582076878463,-1.360769543059074,-0.40289183529624617,4
0.23379002248941258,1.1463854236817252,-0.24987928527342657,2
1.947517749405033,-1.0954777174278714,-0.41138026370638975,3
2.358595638870306,-0.13474195158301355,-0.01217340183330487,0
2.9602127155755067,-0.33861144308523927,0.027018982318235463,0
0.022347187259204974,0.6946352371106509,-0.9234806956954393,2
-1.1089203037615893,-1.716875826851787,-0.2764795911241765,4
2.1312182610550154,-0.5742998651164577,0.6042215274341736,3
-1.397446941659478,0.44865481170787475,0.30688802905646945,1
1.8979564668096471,-0.38417873927575263,0.5329012531945674,3
2.3804622732744107,-0.09061120378096166,-0.026340428124033283,0
2.0571888319099916,0.06451151232641666,0.08966887923359296,3
-1.322812206045674,0.8506326531650273,0.4718944073484163,1
1.4436162846151739,-0.2979905267856351,0.046379872987087706,3
-1.293642772187046,0.6304116447318968,0.5964845654677187,1
-1.038788269265972,-1.0486013646370191,0.43757621639477634,4
-0.7311275940586741,0.8650574850659352,0.7798886902207527,1
-0.49476315728037157,-0.7389716413723004,0.4070132562010556,4
-1.1617363804503653,-1.2492873135566789,-0.45689694268364994,4
0.20072426434898089,1.1093536260564187,-0.15397470189653192,2
0.3918536984872828,1.4675432175119265,-0.24820171447739614,2
-1.0357487193023136,-1.3603450318199481,-0.6083696624474788,4
-1.8617727653619853,-1.991298768684256,-0.7246492168429701,4
0.028126431738483122,0.716120925081146,-0.5655001782814952,2
-0.17484219002609608,0.9667583332949771,-0.9099966492510234,2
0.29370114684450044,1.1686248981453358,-0.2954923219119553,2
0.38025025047920025,1.2116458497080882,-0.10291765612433743,2
0.23714459290653103,1.3017855906744076,-0.3406152779557954,2
-1.104955915423789,-1.4686626829628948,-0.08749554477896954,4
0.42536510651548387,1.1420324463876006,-0.11164781202871737,2
-1.0464414788205645,0.707527163611856,0.35885618858438856,1
1.102946858385853,-0.02993519048445853,0.40879757876423245,3
3.022343094936156,-0.4677498425507085,0.32732979314367067,0
3.238966607172974,-0.8104609789072175,-0.12149402094966565,0
-1.752097713361533,-2.3132440726040304,-0.24230523978921445,4
2.1632013467441475,-0.32309359094359813,0.23935293380977746,3
-1.2514450319247818,0.5685707468084035,0.5762106823106214,1
-0.17256076250811825,0.8430088449820025,-0.8448930612954741,2
1.610380413820273,-0.3942568617906873,0.43044915987545623,3
-0.9977192450120806,-1.4755120927201626,-0.08012046314817169,4
-0.957446322621287,-1.7009721877535064,-0.4347725151460883,4
1.5292747659760408,-0.24594795706789285,0.6464390779686857,3
-1.2925223159533112,0.42032644093412774,0.7762169926057028,1
-1.3507701421506673,0.26176837209765963,0.19828282309451634,1
-0.8033037916531517,-1.2183729167043893,-0.1501409625127418,4
2.344796864640214,-0.1854985408475876,-0.49236304143615056,0
-1.3523389953574196,0.46001038443345066,0.7123399386846121,1
2.8905322277850094,-0.4420884848186809,-0.12386567424822953,0
0.35542755963171024,1.5416541219661524,-0.21216407984984031,2
-1.8617727653619853,-1.991298768684256,-0.7246492168429701,4
-1.085088991654064,0.5607679438865707,0.21373594573471943,1
2.080318059687595,-0.7661917063412513,-0.07232315315457018,3
1.5626953138980813,-0.8852421556104955,-0.05578117199689493,3
-1.0929044688006007,0.5123805823132068,0.3898044670661061,1
-1.368330252121491,0.838792383708824,0.42685425013455097,1
1.2962763938441653,-0.19252966856302323,0.4987747647560659,3
-1.1118582076878463,-1.360769543059074,-0.40289183529624617,4
0.15421881452070904,1.358203286284093,-0.30171459612214246,2
-1.0915930016581445,-1.4297599126279685,0.46561817446686776,4
-1.4472866761854235,-1.5435538547113818,-0.3210285168809579,4
-0.24700530952715766,1.0266834155436424,-0.7945712390309876,2
-1.2852823386534968,0.49511283894969793,-0.16772898210391993,1
0.05946284275759084,1.4136871153174928,-0.6254830535199076,2
-0.644205489469462,-0.8561039500573226,0.5809539975144145,4
1.558947870962768,-0.1320684897098816,0.3193373768936568,3
0.27365928501618697,1.1066383551300887,-0.26347030131261484,2
2.9502825702222553,-0.7469379961956109,0.1321134432872954,0
1.610380413820273,-0.3942568617906873,0.43044915987545623,3
