PC1,PC2,PC3,cluster
-0.5554467283294858,-0.4717142238166421,1.9035759377991683,1
3.923259757869344,0.5789553043913485,-0.2670945924625602,0
-0.7352213914941178,-1.3966421414283436,-1.0488360205719183,3
3.5023855310095002,-0.5477867513187674,-0.22745615134111288,0
-0.8561301240183461,2.1183633804046784,-0.3927731905680978,2
-0.9190788765480387,-0.7187349793806175,1.8929210662144615,1
-0.43218119802044824,3.3634741303885147,-0.4986074320957869,2
-0.9372198614336792,2.748280785124741,-0.4696190299853342,2
3.8956963731447414,0.16694405088081005,-0.515838298493126,0
3.327686961668306,-0.7419628734699477,-0.7709021566297757,0
-0.5962552585508064,-0.8282551449996077,1.8504765098537388,1
-0.5024948236912559,-0.37483598805359913,1.5952359344839173,1
3.2883241367768865,-0.7285585461267153,-0.27228524120554826,0
-0.9392771632563294,-0.7634110429571688,1.292835839743406,1
-0.5596998524402662,-0.6590536679871888,1.6793838700363373,1
-1.5204663869786124,-1.7938268355054063,-0.8287405736858439,3
3.845651954175998,-0.30332451269677124,-0.38812165531720527,0
-1.3483471704612673,-1.8041067381617104,-1.320726488933303,3
-1.3939687091092965,-1.5962126615528707,-0.6612944128049884,3
-0.7531617471904843,-0.9830465753340634,1.6795395372155346,1
-0.6835362480716184,-0.7232718323492434,1.554804041723863,1
-0.8112053369957009,2.0077616599543626,-0.5070641861088468,2
-1.6170810300446044,-1.473147295290638,-1.6660137547268983,3
-0.5638932198251917,1.2908278314016821,-0.34041217930066137,2
-0.7726402520843578,2.397581709927636,-0.9083657304577043,2
3.1993504876879015,0.15726520136914196,0.16800960899986417,0
-0.8665471451534538,-0.9531796106016044,1.4178495935798356,1
3.746180869574333,-0.4917618639775054,-0.692853530440423,0
-1.2648812180716922,-1.2287346641256593,-1.5098844350962939,3
-1.1064554377449332,2.4531060376648814,-0.7240709517451421,2
-0.8184136956527475,1.3014353381417696,0.0747149024757528,2
2.2565777751904275,-0.25904696517404063,0.06780321223078549,0
-0.9275239889351141,-0.660348104238976,1.4172203908209116,1
3.3977419512763767,0.1361584548634755,-0.311834171743,0
-0.7765518324606796,-0.5465383695266064,1.6243081941230122,1
3.164894393111238,-0.9785600946214643,-0.3348451972324557,0
-1.1738013847704236,2.8708936435535137,-0.865014467921377,2
-1.509378912836909,-1.4981425803712767,-0.7907226695399262,3
-0.5703595817021455,2.781386854450546,-0.4048567720870713,2
2.5533657734440927,-0.33481989066758194,-0.18170416232387251,0
-0.7045059402131725,-0.9307562867846115,2.009190775967645,1
2.7304471941503556,-0.6532444166296187,0.03566648088847323,0
-0.540247897853157,0.9535130505147023,0.01877364018393176,2
-0.9193499642407592,2.775675887583446,0.2890371281161406,2
-0.7965876364611586,-0.7113542435393271,1.7694298035043474,1
-0.6332456080805169,-0.7205537787656313,1.8007208734021944,1
-1.7791864487122366,-1.8793596537171664,-0.9618931595016242,3
3.4367335329892237,-0.1278975678681159,0.25567066403209454,0
-0.9195004957687531,-0.7803175284978375,1.999190534301046,1
3.051648789875633,0.1462393595117713,-0.45438111796076375,0
-0.8762971676598347,-0.9789349690466199,1.9337295164155615,1
-0.7184434048239549,-0.4614963387158204,2.1515925223514136,1
-0.6317682546140282,-0.7771126360309851,1.5915108140002936,1
-0.8587261901080215,4.034994917481805,0.14965009308853772,2
3.5782649721107522,-0.38503309738711283,-0.6083081512733026,0
-1.012037418662903,2.7262442592205804,-0.4860663269373194,2
2.9646042309889626,-0.5045487402638313,-0.18057018761795668,0
-0.8617362163652674,3.412390166079818,0.0497402775947333,2
-1.5681737747839204,-1.7822699767185475,-1.002408754211057,3
-1.1153058630236905,-1.3207458446043059,-1.5907055499844611,3
-1.6249558955001961,-2.1806131267735376,-0.8979133519065601,3
2.785953738188022,-0.8931684086477852,-0.5937917185162378,0
-0.608519350731045,-0.5545792791029068,1.6435440047616632,1
-0.9372103534830107,-1.0688717460279644,1.8677413085391235,1
-1.8549021362507054,-1.665345129923613,-1.2870130786759653,3
3.153042294257365,0.1344044802732061,0.2812715128541251,0
2.9818286462546455,-0.2548814539179162,-0.829061298241549,0
-1.5577744819783212,-1.9311143044567114,-1.0608189513119903,3
2.4378728913703926,0.14740550118882428,0.02692619464190353,0
3.2625996578587806,-0.17709641581928212,0.05821283573397823,0
-1.4939386178961864,-1.4895142002825659,-0.8388703842722037,3
3.1435919627442703,-0.7702383579922777,-1.0032150615152018,0
-0.46622740215831876,-0.8071994533537745,1.4398197787986875,1
2.8521386476355977,-0.05319313478828923,-0.08670656433613812,0
-1.3105730072049209,3.2700428092872045,-0.47585369763509117,2
-1.4540108285453957,-1.7797423514325512,-0.8480770527434388,3
-1.526143997718535,-1.9377441074218975,-0.8485677098167743,3
-1.476679085499541,2.530933102789815,-0.040122784834551166,2
-1.7357849322951988,-1.788807930448526,-0.9051858672250226,3
-1.5567063810693391,-2.178758763848799,-0.7911603769618443,3
-1.2311745685945379,-1.4327179155518552,-1.3830599956184888,3
-0.71239491278535,3.396711789632528,-0.4948537260880159,2
-1.8914260177853683,-2.1685851399281453,-1.3393608481459107,3
-0.6247075120273344,-0.5686714550911959,1.9956979990899288,1
-0.29273356617913987,3.314657929748289,-0.8274395300374126,2
-1.678474418948872,-1.830920024532856,-0.7404388459353078,3
-0.8646714506407085,1.5399864089921926,-0.44328025111078906,2
-0.8190256976354106,-0.6473455655755204,2.0840897691369276,1
-0.8903643076665881,2.3259543328374703,-0.3136370041725664,2
-1.3563802437295687,-1.701852969418964,-1.7533144105840142,3
-0.5543927941886546,2.254693046986156,0.4595474324825343,2
3.3559239515118713,-0.6220049471702609,-0.14839713753964906,0
2.8210775545416396,-0.4877912586632074,-0.577971783597859,0
-0.7572162582485464,1.9095766015120244,-0.09820196503189448,2
3.3302902539998342,-0.9914451506581546,-0.007088599329605083,0
-0.9930102341777443,2.5988309417487274,0.18842301302680728,2
-0.7559917862404,-0.6010478198405274,1.7805066344563287,1
-0.4253623813925664,-0.6747460182275428,1.5602345932007184,1
-0.4206273358767866,-0.7680923882726534,1.591486489796188,1
-1.6851050387683213,-1.3586805652153373,-0.7707821568331102,3
3.2376890591634213,-0.003332986499590286,-0.31279004417486567,0
-0.2857297864486743,-0.7138285397654337,1.7642430057853067,1
-0.8271231737202579,-0.8481485214871467,1.5864214726544204,1
-2.1282912315556874,-2.136894600845419,-1.2750875951739278,3
3.2774909916394366,-0.5270577660362011,-0.013045577733020468,0
-1.0542053406924305,3.4488720206762533,0.13298443878979246,2
3.498112044572434,0.02379892259586091,0.22948295199332605,0
-0.9480193007272827,1.8766895872446754,-0.13536562968801216,2
-0.7133985408827245,2.0930515981751427,-0.5840495122371138,2
-1.5055376706798538,-1.4487023284300238,-1.0092612277645538,3
-0.7165508633647647,-1.2183457040708543,2.0000931939969115,1
-0.2752280166979634,-0.2948192859179804,1.5293204304717218,1
-1.9360517849747754,-1.6782742113557707,-1.0597986949164182,3
-0.9124660728126637,-0.8563623092066818,1.5688790380175583,1
-0.7974650711687589,2.8677284876190803,-0.7282838923733364,2
-0.8666459565984703,2.6762263457037903,0.15474097529096684,2
-0.5215275569263673,3.825249499697792,0.0526864632121881,2
-0.7525252558549261,-0.5467721806039065,1.4968826156183623,1
-1.768203843271673,-1.7251304383713677,-1.4852549471658278,3
-1.0488729050430283,2.8194551016412968,-0.3401651051395859,2
3.3870531382943936,0.285230627387631,-0.19561473658164766,0
-1.224554677025384,2.018673757965537,-0.6269600967956177,2
-0.45100868318438053,3.134926348834165,0.15647153968591906,2
-0.8316715776612927,2.178347521760449,-0.007134413143346371,2
3.2149440291847333,-0.552659596061054,0.07297931275083397,0
-0.32913401653063074,2.1845676398552287,-0.3608324427781337,2
2.976974869511109,-0.6183846161512488,-0.7486739128855212,0
-0.9681881829894414,-1.4704276850940778,-1.5301502489595569,3
2.7987368403579973,-0.04214610804909807,-0.0297777689784752,0
-1.3691340595843118,-1.554096893201418,-1.2509353608401763,3
-1.2994008012823115,-1.5016675457769058,-0.7535178646360414,3
-0.7571678940572005,-0.8795044801454889,1.3442798549512605,1
-0.9381022279098582,-1.0580178774835485,1.9666825919604962,1
-1.6912555705078098,-1.570704314249308,-0.870341761526002,3
-1.1577828008118785,-1.5425061869565142,-0.8656099304103578,3
-0.7844760527958902,-0.589147419552417,1.7105200332905708,1
-0.5236901564505216,-0.5224270033285855,1.7993473299184435,1
-0.7959158640195165,-0.7312030343481325,1.9628039326089821,1
-1.0786361698925027,-0.6500892388641951,1.5696599626683658,1
-0.7638674512599168,-0.9288829311661431,1.4934001042286824,1
-1.7964081332130086,-1.6748765631600933,-1.402736245104898,3
-0.4757603193596464,-0.3571885176618547,1.3656267167779894,1
3.5176012199568967,0.21214939386806614,0.06514585821648577,0
-0.8753341473843137,1.20469689123634,-0.14557350536947744,2
-0.8211296555374127,3.5069559490298956,-0.36451337931651767,2
-1.380190003284082,3.57206132974611,-0.2748254929536098,2
-1.9476033012211789,-2.15532143231297,-1.4387298003797084,3
-1.0940153524130634,2.2782262976820977,-0.18579068774652505,2
3.36128706784833,-0.09177972454914766,-0.23320951396663234,0
-0.7794526684384392,-0.9126118936715706,1.8184815363843052,1
-0.5976535999917084,2.1447549059128965,-0.5468565705731223,2
-1.5887711185689306,-1.6731970489594763,-1.3872160310386472,3
-2.032181036244591,-1.554749604006191,-1.4662675658667872,3
-0.5826038125120149,2.621052505923717,-0.24690879364797172,2
4.012161552929645,-0.10498363500723122,-0.7371298727046472,0
2.7149900726599707,-0.7798805548261388,-0.30164839463989934,0
-1.580696908350539,-1.345469262353816,-1.3926207029546738,3
-0.5311649027214665,2.841916945087698,0.4344580739952463,2
2.8553593345096115,-0.345306314832928,-0.19143323636808554,0
-1.314056299703864,3.0092754064252203,-0.11924369596960299,2
-0.6729152890594727,-0.7976259024915509,2.0183689824044646,1
-1.1577828008118785,-1.5425061869565142,-0.8656099304103578,3
2.2565777751904275,-0.25904696517404063,0.06780321223078549,0
-1.012037418662903,2.7262442592205804,-0.4860663269373194,2
-0.7726402520843578,2.397581709927636,-0.9083657304577043,2
3.2218043806457506,0.27189463943262476,-0.23655160674908562,0
3.3302902539998342,-0.9914451506581546,-0.007088599329605083,0
-0.8646714506407085,1.5399864089921926,-0.44328025111078906,2
-1.9360517849747754,-1.6782742113557707,-1.0597986949164182,3
-0.4253623813925664,-0.6747460182275428,1.5602345932007184,1
-1.6378424128154985,-1.9270588796439974,-1.6307159142470484,3
-1.2311745685945379,-1.4327179155518552,-1.3830599956184888,3
-0.7531617471904843,-0.9830465753340634,1.6795395372155346,1
3.2625996578587806,-0.17709641581928212,0.05821283573397823,0
-0.2800403698593369,-0.5330075997195889,1.9521800628406942,1
-1.3563802437295687,-1.701852969418964,-1.7533144105840142,3
-0.7572162582485464,1.9095766015120244,-0.09820196503189448,2
-0.6332456080805169,-0.7205537787656313,1.8007208734021944,1
-1.3105730072049209,3.2700428092872045,-0.47585369763509117,2
-0.5976535999917084,2.1447549059128965,-0.5468565705731223,2
